"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","Método","Potencia","tcomp"
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0175,1000,"MANTA",1,1.1228199005127
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0175,1000,"MANTA",1,1.03070139884949
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0175,1000,"MANTA",1,1.09034657478333
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0175,1000,"MANTA",1,1.27909588813782
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0175,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0175,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.018,1000,"MANTA",1,1.12859272956848
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.018,1000,"MANTA",1,1.04761838912964
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.018,1000,"MANTA",1,1.06621360778809
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.018,1000,"MANTA",1,1.03009152412415
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.018,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.018,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0185,1000,"MANTA",1,1.09893393516541
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0185,1000,"MANTA",1,1.03690600395203
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0185,1000,"MANTA",1,1.3032717704773
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0185,1000,"MANTA",1,1.24238848686218
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0185,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0185,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.019,1000,"MANTA",1,1.12192845344543
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.019,1000,"MANTA",1,1.0480592250824
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.019,1000,"MANTA",1,1.11277985572815
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.019,1000,"MANTA",1,1.47629261016846
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.019,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.019,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0195,1000,"MANTA",1,1.34744143486023
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0195,1000,"MANTA",1,1.0595338344574
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0195,1000,"MANTA",1,1.09433054924011
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0195,1000,"MANTA",1,1.47520303726196
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0195,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0195,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.02,1000,"MANTA",1,1.13759469985962
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.02,1000,"MANTA",1,1.03593492507935
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.02,1000,"MANTA",1,1.0830934047699
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.02,1000,"MANTA",1,1.64742875099182
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.02,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.02,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0205,1000,"MANTA",1,1.12351894378662
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0205,1000,"MANTA",1,1.04091763496399
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0205,1000,"MANTA",1,1.10277724266052
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0205,1000,"MANTA",1,1.8578143119812
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0205,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0205,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.021,1000,"MANTA",1,1.11799192428589
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.021,1000,"MANTA",1,1.05141282081604
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.021,1000,"MANTA",1,1.07044506072998
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.021,1000,"MANTA",1,1.45780086517334
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.021,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.021,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0215,1000,"MANTA",1,1.1889386177063
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0215,1000,"MANTA",1,1.05007266998291
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0215,1000,"MANTA",1,1.06653833389282
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0215,1000,"MANTA",1,1.7126305103302
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0215,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0215,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.022,1000,"MANTA",1,1.13444137573242
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.022,1000,"MANTA",1,1.08864641189575
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.022,1000,"MANTA",1,1.29352474212646
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.022,1000,"MANTA",1,2.08896350860596
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.022,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.022,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0225,1000,"MANTA",1,1.12225413322449
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0225,1000,"MANTA",1,1.05758333206177
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0225,1000,"MANTA",1,1.0860812664032
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0225,1000,"MANTA",1,3.02585101127625
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0225,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0225,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.023,1000,"MANTA",1,1.12048721313477
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.023,1000,"MANTA",1,1.06630301475525
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.023,1000,"MANTA",1,1.14395785331726
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.023,1000,"MANTA",1,3.64464974403381
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.023,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.023,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0235,1000,"MANTA",1,1.10196423530579
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0235,1000,"MANTA",1,1.03688478469849
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0235,1000,"MANTA",1,1.09174513816833
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0235,1000,"MANTA",1,4.37613797187805
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0235,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0235,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.024,1000,"MANTA",1,1.13030862808228
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.024,1000,"MANTA",1,1.0175678730011
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.024,1000,"MANTA",1,1.09147453308105
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.024,1000,"MANTA",1,5.47192621231079
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.024,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.024,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0245,1000,"MANTA",1,1.13425135612488
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0245,1000,"MANTA",1,1.01893949508667
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0245,1000,"MANTA",1,1.09795546531677
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0245,1000,"MANTA",1,6.22563028335571
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0245,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.0245,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.025,1000,"MANTA",1,1.11862373352051
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.025,1000,"MANTA",1,1.06344151496887
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.025,1000,"MANTA",1,1.34558796882629
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.025,1000,"MANTA",1,5.66709995269775
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.025,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,1,0.025,NA,0.025,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0,1000,"MANTA",0.047,1.13835501670837
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0,1000,"MANTA",0.051,1.02875590324402
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0,1000,"MANTA",0.052,1.13956785202026
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0,1000,"MANTA",0.05,1.04066205024719
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,2,0.024,NA,5e-04,1000,"MANTA",0.049,1.15798830986023
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,5e-04,1000,"MANTA",0.047,1.27405142784119
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,2,0.024,NA,5e-04,1000,"MANTA",0.053,1.0897204875946
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,2,0.024,NA,5e-04,1000,"MANTA",0.047,1.05975079536438
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,5e-04,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,2,0.024,NA,5e-04,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.001,1000,"MANTA",0.056,1.12665414810181
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.001,1000,"MANTA",0.058,1.05734992027283
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.001,1000,"MANTA",0.059,1.12100005149841
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.001,1000,"MANTA",0.062,1.03910851478577
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.001,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.001,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0015,1000,"MANTA",0.07,1.15195846557617
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0015,1000,"MANTA",0.069,1.27272796630859
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0015,1000,"MANTA",0.069,1.07239055633545
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0015,1000,"MANTA",0.068,1.35501027107239
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0015,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0015,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.002,1000,"MANTA",0.1,1.10980772972107
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.002,1000,"MANTA",0.092,1.03949642181396
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.002,1000,"MANTA",0.078,1.07549071311951
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.002,1000,"MANTA",0.085,1.07250928878784
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.002,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.002,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0025,1000,"MANTA",0.128,1.1269543170929
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0025,1000,"MANTA",0.124,1.29823803901672
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0025,1000,"MANTA",0.092,1.06288599967957
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0025,1000,"MANTA",0.113,1.02207136154175
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0025,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0025,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.003,1000,"MANTA",0.172,1.0995819568634
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.003,1000,"MANTA",0.154,1.0368127822876
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.003,1000,"MANTA",0.111,1.08975625038147
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.003,1000,"MANTA",0.143,1.04757070541382
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.003,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.003,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0035,1000,"MANTA",0.225,1.10961222648621
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0035,1000,"MANTA",0.206,1.06538534164429
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0035,1000,"MANTA",0.142,1.32376551628113
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0035,1000,"MANTA",0.189,1.03648567199707
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0035,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0035,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.004,1000,"MANTA",0.281,1.11934638023376
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.004,1000,"MANTA",0.26,1.03594183921814
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.004,1000,"MANTA",0.189,1.07141804695129
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.004,1000,"MANTA",0.254,1.06921911239624
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.004,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.004,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0045,1000,"MANTA",0.349,1.09810137748718
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0045,1000,"MANTA",0.337,1.0420413017273
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0045,1000,"MANTA",0.239,1.07633972167969
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0045,1000,"MANTA",0.31,1.2476978302002
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0045,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0045,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.005,1000,"MANTA",0.435,1.11816143989563
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.005,1000,"MANTA",0.407,1.08025169372559
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.005,1000,"MANTA",0.31,1.07344484329224
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.005,1000,"MANTA",0.38,1.03345155715942
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.005,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.005,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0055,1000,"MANTA",0.51,1.15603637695312
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0055,1000,"MANTA",0.478,1.04449534416199
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0055,1000,"MANTA",0.37,1.10191535949707
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0055,1000,"MANTA",0.458,1.26786994934082
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0055,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0055,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.006,1000,"MANTA",0.579,1.10109210014343
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.006,1000,"MANTA",0.555,1.05109357833862
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.006,1000,"MANTA",0.425,1.07976841926575
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.006,1000,"MANTA",0.523,1.02380347251892
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.006,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.006,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0065,1000,"MANTA",0.653,1.14239430427551
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0065,1000,"MANTA",0.625,1.0403687953949
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0065,1000,"MANTA",0.5,1.06719923019409
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0065,1000,"MANTA",0.603,1.0544331073761
"Escalado de datos por desviación típica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0065,1000,"MANTA",NA,NA
"Normalización Min- Max","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.0065,1000,"MANTA",NA,NA
"Datos sin transformar","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.007,1000,"MANTA",0.721,1.11094355583191
"Transformación logarítmica","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.007,1000,"MANTA",0.695,1.04505133628845
"Transformación Centered Log Ratio (clr)","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.007,1000,"MANTA",0.581,1.08131742477417
"Transformación raíz cuadrada","simplex",0.05,1000,300,"equal",3,2,0.024,NA,0.007,1000,"MANTA",0.663,1.03646993637085
