"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA","MANOVA_col","Pot_MANOVA","tcomp_MANOVA","δ Potencia (%)","RPD Potencia (%)"
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.07,1000,"MANTA",0.143,1.07698798179626,"MANOVA",0.098,0.695386409759521,4.5,37.344398340249
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.07,1000,"MANTA",0.06,1.11061120033264,"MANOVA",0.049,0.761522054672241,1.1,20.1834862385321
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.07,1000,"MANTA",0.145,1.15967416763306,"MANOVA",0.099,0.662247657775879,4.6,37.7049180327869
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.07,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.07,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.0875,1000,"MANTA",0.282,1.07379174232483,"MANOVA",0.284,0.665776014328003,0.2,0.706713780918729
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.0875,1000,"MANTA",0.285,1.08037161827087,"MANOVA",0.281,0.669060468673706,0.399999999999995,1.41342756183744
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.0875,1000,"MANTA",0.043,1.12011313438416,"MANOVA",0.045,1.03634190559387,0.2,4.54545454545455
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.0875,1000,"MANTA",0.28,1.08533620834351,"MANOVA",0.276,0.669969081878662,0.4,1.43884892086331
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.0875,1000,"MANTA",0.307,1.08602166175842,"MANOVA",0.219,0.664616107940674,8.8,33.4600760456274
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.0875,1000,"MANTA",0.304,1.09862947463989,"MANOVA",0.215,0.660217761993408,8.9,34.2967244701349
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.0875,1000,"MANTA",0.054,1.13090419769287,"MANOVA",0.053,0.772981405258179,0.1,1.86915887850467
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.0875,1000,"MANTA",0.304,1.03773093223572,"MANOVA",0.215,0.679559469223022,8.9,34.2967244701349
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.0875,1000,"MANTA",0.247,1.07305312156677,"MANOVA",0.174,0.662997961044312,7.3,34.6793349168646
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.0875,1000,"MANTA",0.255,1.09630966186523,"MANOVA",0.175,0.667528390884399,8,37.2093023255814
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.0875,1000,"MANTA",0.057,1.14766573905945,"MANOVA",0.05,0.741146326065063,0.7,13.0841121495327
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.0875,1000,"MANTA",0.251,1.17114305496216,"MANOVA",0.172,0.663202285766602,7.9,37.3522458628842
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.0875,1000,"MANTA",0.215,1.25475525856018,"MANOVA",0.148,0.714852333068848,6.7,36.9146005509642
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.0875,1000,"MANTA",0.223,1.13269948959351,"MANOVA",0.148,0.710169315338135,7.5,40.4312668463612
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.0875,1000,"MANTA",0.057,1.08985567092896,"MANOVA",0.052,0.77489185333252,0.5,9.17431192660551
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.0875,1000,"MANTA",0.223,1.03034901618958,"MANOVA",0.148,0.695966482162476,7.5,40.4312668463612
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.0875,1000,"MANTA",0.194,1.09070158004761,"MANOVA",0.125,0.666402816772461,6.9,43.2601880877743
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.0875,1000,"MANTA",0.2,1.09130883216858,"MANOVA",0.126,0.678401947021484,7.4,45.398773006135
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.0875,1000,"MANTA",0.06,1.15186071395874,"MANOVA",0.051,0.762147188186646,0.9,16.2162162162162
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.0875,1000,"MANTA",0.195,1.12161087989807,"MANOVA",0.125,0.670600175857544,7,43.75
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.0875,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.105,1000,"MANTA",0.43,1.13472485542297,"MANOVA",0.424,0.663455486297607,0.6,1.40515222482436
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.105,1000,"MANTA",0.427,1.07800722122192,"MANOVA",0.423,0.676279306411743,0.4,0.941176470588236
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.105,1000,"MANTA",0.045,1.12430620193481,"MANOVA",0.048,0.738788843154907,0.3,6.45161290322581
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.105,1000,"MANTA",0.427,1.09889364242554,"MANOVA",0.422,0.650974750518799,0.5,1.17785630153121
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.105,1000,"MANTA",0.431,1.06568694114685,"MANOVA",0.323,0.711336374282837,10.8,28.6472148541114
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.105,1000,"MANTA",0.427,1.06855607032776,"MANOVA",0.319,0.884817123413086,10.8,28.9544235924933
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.105,1000,"MANTA",0.058,1.10202550888062,"MANOVA",0.054,0.757669687271118,0.4,7.14285714285715
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.105,1000,"MANTA",0.431,1.05116438865662,"MANOVA",0.322,0.735445261001587,10.9,28.9508632138114
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.105,1000,"MANTA",0.348,1.11189913749695,"MANOVA",0.229,0.657697916030884,11.9,41.2478336221837
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.105,1000,"MANTA",0.347,1.11407589912415,"MANOVA",0.225,0.661793947219849,12.2,42.6573426573427
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.105,1000,"MANTA",0.056,1.11354780197144,"MANOVA",0.049,0.760297775268555,0.7,13.3333333333333
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.105,1000,"MANTA",0.351,1.08598804473877,"MANOVA",0.227,0.671856880187988,12.4,42.9065743944637
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.105,1000,"MANTA",0.296,1.1211576461792,"MANOVA",0.196,0.692566871643066,10,40.650406504065
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.105,1000,"MANTA",0.302,1.08056354522705,"MANOVA",0.198,0.676088571548462,10.4,41.6
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.105,1000,"MANTA",0.058,1.10936713218689,"MANOVA",0.051,0.75980281829834,0.700000000000001,12.8440366972477
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.105,1000,"MANTA",0.298,1.05728626251221,"MANOVA",0.199,0.677979469299316,9.9,39.8390342052314
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.105,1000,"MANTA",0.258,1.09986448287964,"MANOVA",0.174,0.680367469787598,8.4,38.8888888888889
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.105,1000,"MANTA",0.257,1.08674073219299,"MANOVA",0.172,0.670251131057739,8.5,39.6270396270396
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.105,1000,"MANTA",0.061,1.13045310974121,"MANOVA",0.053,0.740976333618164,0.8,14.0350877192982
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.105,1000,"MANTA",0.258,1.29431867599487,"MANOVA",0.171,0.760043621063232,8.7,40.5594405594406
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.105,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.1225,1000,"MANTA",0.568,1.20299100875854,"MANOVA",0.56,0.663403272628784,0.79999999999999,1.41843971631204
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.1225,1000,"MANTA",0.564,1.10460734367371,"MANOVA",0.558,0.659427881240845,0.599999999999989,1.06951871657752
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.1225,1000,"MANTA",0.046,1.12587237358093,"MANOVA",0.047,0.730815410614014,0.1,2.1505376344086
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.1225,1000,"MANTA",0.566,1.07514023780823,"MANOVA",0.561,0.671036005020142,0.499999999999989,0.887311446317639
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.1225,1000,"MANTA",0.573,1.04660773277283,"MANOVA",0.424,0.704999446868896,14.9,29.8896690070211
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.1225,1000,"MANTA",0.568,1.06379199028015,"MANOVA",0.432,0.677625894546509,13.6,27.2
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.1225,1000,"MANTA",0.059,1.15062546730042,"MANOVA",0.056,0.7507643699646,0.3,5.21739130434782
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.1225,1000,"MANTA",0.572,1.14815354347229,"MANOVA",0.429,0.662293910980225,14.3,28.5714285714286
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.1225,1000,"MANTA",0.461,1.26344776153564,"MANOVA",0.309,0.69473123550415,15.2,39.4805194805195
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.1225,1000,"MANTA",0.464,1.04248690605164,"MANOVA",0.311,0.714609622955322,15.3,39.4838709677419
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.1225,1000,"MANTA",0.06,1.07432556152344,"MANOVA",0.051,0.807874202728271,0.9,16.2162162162162
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.1225,1000,"MANTA",0.46,1.12700915336609,"MANOVA",0.308,0.716673374176025,15.2,39.5833333333333
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.1225,1000,"MANTA",0.401,1.07590222358704,"MANOVA",0.244,0.717940330505371,15.7,48.6821705426357
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.1225,1000,"MANTA",0.402,1.07081842422485,"MANOVA",0.244,0.676700353622437,15.8,48.9164086687307
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.1225,1000,"MANTA",0.063,1.1086642742157,"MANOVA",0.054,0.774506330490112,0.9,15.3846153846154
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.1225,1000,"MANTA",0.402,1.04781913757324,"MANOVA",0.247,0.770941257476807,15.5,47.7657935285054
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.1225,1000,"MANTA",0.352,1.04270911216736,"MANOVA",0.218,0.701522588729858,13.4,47.0175438596491
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.1225,1000,"MANTA",0.363,1.17126035690308,"MANOVA",0.218,0.709005355834961,14.5,49.9139414802065
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.1225,1000,"MANTA",0.06,1.09148097038269,"MANOVA",0.055,0.747947692871094,0.5,8.69565217391304
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.1225,1000,"MANTA",0.36,1.04485845565796,"MANOVA",0.216,0.669203519821167,14.4,50
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.1225,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.14,1000,"MANTA",0.719,1.0842273235321,"MANOVA",0.707,0.666395902633667,1.2,1.68302945301543
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.14,1000,"MANTA",0.717,1.08640933036804,"MANOVA",0.709,0.888063192367554,0.800000000000001,1.12201963534362
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.14,1000,"MANTA",0.049,1.18938899040222,"MANOVA",0.048,0.750516653060913,0.1,2.06185567010309
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.14,1000,"MANTA",0.718,1.0676007270813,"MANOVA",0.709,0.70866847038269,0.900000000000001,1.26138752627891
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.14,1000,"MANTA",0.692,1.09681797027588,"MANOVA",0.568,0.654847621917725,12.4,19.6825396825397
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.14,1000,"MANTA",0.694,1.10899496078491,"MANOVA",0.562,0.689377546310425,13.2,21.0191082802548
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.14,1000,"MANTA",0.061,1.09842538833618,"MANOVA",0.061,0.836035251617432,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.14,1000,"MANTA",0.694,1.03722381591797,"MANOVA",0.566,0.69643759727478,12.8,20.3174603174603
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.14,1000,"MANTA",0.575,1.07489824295044,"MANOVA",0.406,0.663880348205566,16.9,34.4546381243629
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.14,1000,"MANTA",0.58,1.09067726135254,"MANOVA",0.41,0.918367385864258,17,34.3434343434343
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.14,1000,"MANTA",0.061,1.20617485046387,"MANOVA",0.051,0.740377426147461,1,17.8571428571429
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.14,1000,"MANTA",0.576,1.05861687660217,"MANOVA",0.412,0.660155534744263,16.4,33.1983805668016
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.14,1000,"MANTA",0.5,1.04697966575623,"MANOVA",0.327,0.671907663345337,17.3,41.8379685610641
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.14,1000,"MANTA",0.508,1.1487672328949,"MANOVA",0.331,0.732115745544434,17.7,42.1930870083433
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.14,1000,"MANTA",0.063,1.12949776649475,"MANOVA",0.057,0.747336864471436,0.6,10
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.14,1000,"MANTA",0.505,1.06434679031372,"MANOVA",0.33,0.647566556930542,17.5,41.9161676646707
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.14,1000,"MANTA",0.446,1.1006224155426,"MANOVA",0.266,0.762682437896729,18,50.561797752809
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.14,1000,"MANTA",0.445,1.08381915092468,"MANOVA",0.269,0.696826696395874,17.6,49.2997198879552
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.14,1000,"MANTA",0.064,1.10168552398682,"MANOVA",0.057,0.759157180786133,0.7,11.5702479338843
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.14,1000,"MANTA",0.448,1.05199599266052,"MANOVA",0.27,0.68761396408081,17.8,49.5821727019499
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.14,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.1575,1000,"MANTA",0.837,1.04949641227722,"MANOVA",0.823,0.719758987426758,1.4,1.68674698795181
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.1575,1000,"MANTA",0.827,1.0562903881073,"MANOVA",0.817,0.686052083969116,1,1.21654501216545
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.1575,1000,"MANTA",0.051,1.08443188667297,"MANOVA",0.047,0.969250440597534,0.4,8.16326530612244
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.1575,1000,"MANTA",0.83,1.08351564407349,"MANOVA",0.821,0.661715745925903,0.900000000000001,1.09024833434282
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.1575,1000,"MANTA",0.796,1.0477499961853,"MANOVA",0.685,0.691320896148682,11.1,14.9898717083052
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.1575,1000,"MANTA",0.791,1.05949020385742,"MANOVA",0.683,0.721878528594971,10.8,14.6540027137042
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.1575,1000,"MANTA",0.064,1.10219502449036,"MANOVA",0.062,0.817997694015503,0.2,3.17460317460318
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.1575,1000,"MANTA",0.794,1.06496572494507,"MANOVA",0.685,0.65781569480896,10.9,14.7396889790399
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.1575,1000,"MANTA",0.712,1.06909704208374,"MANOVA",0.526,0.761251926422119,18.6,30.048465266559
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.1575,1000,"MANTA",0.703,1.06967759132385,"MANOVA",0.516,0.70526647567749,18.7,30.6808859721083
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.1575,1000,"MANTA",0.065,1.13582062721252,"MANOVA",0.057,0.743649482727051,0.8,13.1147540983607
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.1575,1000,"MANTA",0.712,1.06623697280884,"MANOVA",0.525,0.662389993667603,18.7,30.234438156831
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.1575,1000,"MANTA",NA,NA,"MANOVA",NA,NA,NA,NA
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.1575,1000,"MANTA",0.618,1.28761410713196,"MANOVA",0.426,0.684208154678345,19.2,36.7816091954023
