"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA","MANOVA_col","Pot_MANOVA","tcomp_MANOVA","δ Potencia (%)","RPD Potencia (%)"
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.12,1000,"MANTA",0.443,1.14459109306335,"MANOVA",0.292,0.717056274414062,15.1,41.0884353741497
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.12,1000,"MANTA",0.446,1.10707330703735,"MANOVA",0.293,0.695346832275391,15.3,41.4073071718539
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.12,1000,"MANTA",0.447,1.12442111968994,"MANOVA",0.293,0.746575832366943,15.4,41.6216216216216
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.12,1000,"MANTA",0.392,1.12077832221985,"MANOVA",0.237,0.702251195907593,15.5,49.2845786963434
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.12,1000,"MANTA",0.387,1.17319822311401,"MANOVA",0.235,0.7236008644104,15.2,48.8745980707396
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.12,1000,"MANTA",0.061,1.14318513870239,"MANOVA",0.059,0.775020837783813,0.2,3.33333333333334
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.12,1000,"MANTA",0.392,1.0987184047699,"MANOVA",0.235,0.695739269256592,15.7,50.0797448165869
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.12,1000,"MANTA",0.387,1.22127866744995,"MANOVA",0.237,0.713078737258911,15,48.0769230769231
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.12,1000,"MANTA",0.389,1.15125346183777,"MANOVA",0.237,0.714544296264648,15.2,48.5623003194888
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.12,1000,"MANTA",0.338,1.16881084442139,"MANOVA",0.213,0.731104850769043,12.5,45.3720508166969
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.12,1000,"MANTA",0.342,1.4953830242157,"MANOVA",0.212,0.733708620071411,13,46.9314079422383
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.12,1000,"MANTA",0.057,1.15114426612854,"MANOVA",0.058,0.807898283004761,0.1,1.73913043478261
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.12,1000,"MANTA",0.346,1.15540289878845,"MANOVA",0.209,0.726362943649292,13.7,49.3693693693694
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.12,1000,"MANTA",0.338,1.09779715538025,"MANOVA",0.213,0.74504804611206,12.5,45.3720508166969
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.12,1000,"MANTA",0.339,1.22931838035583,"MANOVA",0.213,0.728458404541016,12.6,45.6521739130435
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.15,1000,"MANTA",0.791,1.12852668762207,"MANOVA",0.775,0.718927145004272,1.6,2.04342273307791
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.15,1000,"MANTA",0.783,1.11125159263611,"MANOVA",0.771,0.714909553527832,1.2,1.54440154440155
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.15,1000,"MANTA",0.067,1.13449597358704,"MANOVA",0.056,0.836554288864136,1.1,17.8861788617886
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.15,1000,"MANTA",0.79,1.06429886817932,"MANOVA",0.771,0.734049320220947,1.9,2.43433696348495
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.15,1000,"MANTA",0.786,1.08790588378906,"MANOVA",0.775,0.733953714370728,1.1,1.40935297885971
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.15,1000,"MANTA",0.782,1.18362426757812,"MANOVA",0.775,0.692633152008057,0.700000000000001,0.899165061014773
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.15,1000,"MANTA",0.757,1.09994077682495,"MANOVA",0.631,0.735743284225464,12.6,18.1556195965418
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.15,1000,"MANTA",0.758,1.10943460464478,"MANOVA",0.626,0.71094274520874,13.2,19.0751445086705
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.15,1000,"MANTA",0.058,1.21868658065796,"MANOVA",0.055,0.779169082641602,0.3,5.30973451327434
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.15,1000,"MANTA",0.757,1.12589621543884,"MANOVA",0.626,0.690650463104248,13.1,18.9443239334779
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.15,1000,"MANTA",0.755,1.14044451713562,"MANOVA",0.631,0.667067289352417,12.4,17.8932178932179
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.15,1000,"MANTA",0.753,1.05699372291565,"MANOVA",0.631,0.710889101028442,12.2,17.6300578034682
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.15,1000,"MANTA",0.661,1.12339019775391,"MANOVA",0.468,0.717144250869751,19.3,34.1895482728078
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.15,1000,"MANTA",0.66,1.10564184188843,"MANOVA",0.471,0.670123815536499,18.9,33.42175066313
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.15,1000,"MANTA",0.066,1.16653823852539,"MANOVA",0.054,0.778690099716187,1.2,20
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.15,1000,"MANTA",0.661,1.11298727989197,"MANOVA",0.47,0.688741683959961,19.1,33.7754199823165
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.15,1000,"MANTA",0.661,1.11788296699524,"MANOVA",0.468,0.799181938171387,19.3,34.1895482728078
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.15,1000,"MANTA",0.648,1.12874603271484,"MANOVA",0.468,1.12579441070557,18,32.258064516129
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.15,1000,"MANTA",0.569,1.12311601638794,"MANOVA",0.387,0.694865703582764,18.2,38.0753138075314
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.15,1000,"MANTA",0.571,1.12641334533691,"MANOVA",0.383,0.689642429351807,18.8,39.4129979035639
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.15,1000,"MANTA",0.067,1.12656879425049,"MANOVA",0.06,0.846551895141602,0.700000000000001,11.0236220472441
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.15,1000,"MANTA",0.571,1.10314559936523,"MANOVA",0.385,0.811014652252197,18.6,38.9121338912134
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.15,1000,"MANTA",0.568,1.10810565948486,"MANOVA",0.387,0.739100456237793,18.1,37.9057591623037
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.15,1000,"MANTA",0.568,1.05701446533203,"MANOVA",0.387,0.69027829170227,18.1,37.9057591623037
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.15,1000,"MANTA",0.499,1.11084008216858,"MANOVA",0.317,0.759701013565063,18.2,44.6078431372549
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.15,1000,"MANTA",0.503,1.09516763687134,"MANOVA",0.322,0.697145223617554,18.1,43.8787878787879
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.15,1000,"MANTA",0.059,1.15311765670776,"MANOVA",0.06,0.763819932937622,0.1,1.68067226890756
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.15,1000,"MANTA",0.501,1.10802745819092,"MANOVA",0.32,0.737632751464844,18.1,44.0925700365408
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.15,1000,"MANTA",0.499,1.12311911582947,"MANOVA",0.317,0.691678047180176,18.2,44.6078431372549
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.15,1000,"MANTA",0.501,1.13532090187073,"MANOVA",0.317,1.09943699836731,18.4,44.9877750611247
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.18,1000,"MANTA",0.927,1.2280535697937,"MANOVA",0.921,0.743951320648193,0.6,0.64935064935065
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.18,1000,"MANTA",0.922,1.09300112724304,"MANOVA",0.917,0.689343452453613,0.5,0.543773790103318
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.18,1000,"MANTA",0.069,1.17364454269409,"MANOVA",0.06,0.85905122756958,0.900000000000001,13.953488372093
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.18,1000,"MANTA",0.923,1.082594871521,"MANOVA",0.917,0.709671020507812,0.6,0.652173913043479
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.18,1000,"MANTA",0.927,1.08014464378357,"MANOVA",0.921,0.710744142532349,0.6,0.64935064935065
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.18,1000,"MANTA",0.926,1.07586169242859,"MANOVA",0.921,0.750892639160156,0.5,0.541418516513265
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.18,1000,"MANTA",0.893,1.1053614616394,"MANOVA",0.813,0.697175025939941,8.00000000000001,9.37866354044549
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.18,1000,"MANTA",0.889,1.10618162155151,"MANOVA",0.815,0.710598707199097,7.40000000000001,8.68544600938968
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.18,1000,"MANTA",0.061,1.21087718009949,"MANOVA",0.06,0.803448438644409,0.1,1.65289256198347
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.18,1000,"MANTA",0.892,1.2140474319458,"MANOVA",0.82,0.691381692886353,7.20000000000001,8.41121495327104
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.18,1000,"MANTA",0.895,1.08298134803772,"MANOVA",0.813,0.713661909103394,8.20000000000001,9.60187353629978
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.18,1000,"MANTA",0.891,1.0997257232666,"MANOVA",0.813,0.711463212966919,7.80000000000001,9.1549295774648
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.18,1000,"MANTA",0.834,1.08421921730042,"MANOVA",0.658,0.695527791976929,17.6,23.5924932975871
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.18,1000,"MANTA",0.834,1.10581731796265,"MANOVA",0.662,0.709994554519653,17.2,22.9946524064171
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.18,1000,"MANTA",0.067,1.16939377784729,"MANOVA",0.059,1.1640408039093,0.800000000000001,12.6984126984127
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.18,1000,"MANTA",0.835,1.09178709983826,"MANOVA",0.657,0.688121557235718,17.8,23.8605898123324
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.18,1000,"MANTA",0.833,1.12890672683716,"MANOVA",0.658,0.686877727508545,17.5,23.4741784037559
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.18,1000,"MANTA",0.833,1.1651930809021,"MANOVA",0.658,0.730667352676392,17.5,23.4741784037559
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANTA",0.768,1.12093424797058,"MANOVA",0.555,0.693878173828125,21.3,32.1995464852608
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANTA",0.766,1.08973956108093,"MANOVA",0.555,0.730635404586792,21.1,31.9454958364875
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANTA",0.071,1.14744639396667,"MANOVA",0.065,0.901365518569946,0.599999999999999,8.82352941176469
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANTA",0.766,1.08347845077515,"MANOVA",0.557,0.720800638198853,20.9,31.5948601662887
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANTA",0.772,1.08009719848633,"MANOVA",0.555,0.768242120742798,21.7,32.7053504144687
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.18,1000,"MANTA",0.77,1.09807348251343,"MANOVA",0.555,0.712267637252808,21.5,32.4528301886792
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANTA",0.682,1.1096408367157,"MANOVA",0.466,0.716004371643066,21.6,37.6306620209059
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANTA",0.685,1.21856164932251,"MANOVA",0.469,0.712685823440552,21.6,37.4350086655113
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANTA",0.062,1.12741756439209,"MANOVA",0.065,0.800753116607666,0.3,4.7244094488189
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANTA",0.681,1.13193416595459,"MANOVA",0.471,0.692065238952637,21,36.4583333333333
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANTA",0.681,1.11246180534363,"MANOVA",0.466,1.14200973510742,21.5,37.489102005231
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.18,1000,"MANTA",0.684,1.06132984161377,"MANOVA",0.466,0.690125942230225,21.8,37.9130434782609
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANTA",0.976,1.10622382164001,"MANOVA",0.975,0.712733745574951,0.1,0.102511532547412
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANTA",0.975,1.16249990463257,"MANOVA",0.973,0.731216907501221,0.2,0.205338809034908
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANTA",0.072,1.24733066558838,"MANOVA",0.063,0.759962320327759,0.9,13.3333333333333
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANTA",0.974,1.09810853004456,"MANOVA",0.974,0.689070224761963,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANTA",0.978,1.09515261650085,"MANOVA",0.975,0.707094669342041,0.3,0.307219662058372
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.21,1000,"MANTA",0.975,1.11622095108032,"MANOVA",0.975,0.691260099411011,0,0
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANTA",0.969,1.10376048088074,"MANOVA",0.921,0.738924264907837,4.79999999999999,5.07936507936507
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANTA",0.967,1.16495513916016,"MANOVA",0.92,0.670543909072876,4.69999999999999,4.98145204027556
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANTA",0.066,1.14998555183411,"MANOVA",0.066,0.780109405517578,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANTA",0.97,1.05960273742676,"MANOVA",0.92,0.714770317077637,4.99999999999999,5.29100529100528
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANTA",0.972,1.12604784965515,"MANOVA",0.921,1.2656979560852,5.09999999999999,5.38827258320126
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.21,1000,"MANTA",0.965,1.07943987846375,"MANOVA",0.921,0.710813045501709,4.39999999999999,4.66595970307528
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANTA",0.944,1.12298774719238,"MANOVA",0.837,0.69664454460144,10.7,12.0157215047726
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANTA",0.939,1.10660600662231,"MANOVA",0.832,0.711327075958252,10.7,12.0835686053077
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANTA",0.067,1.16093754768372,"MANOVA",0.061,0.80001711845398,0.6,9.37500000000001
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANTA",0.941,1.10510039329529,"MANOVA",0.834,0.712110757827759,10.7,12.056338028169
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANTA",0.942,1.10191416740417,"MANOVA",0.837,0.688857793807983,10.5,11.8043844856661
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.21,1000,"MANTA",0.937,1.18318486213684,"MANOVA",0.837,0.692949533462524,10,11.2739571589628
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANTA",0.884,1.13711380958557,"MANOVA",0.717,0.708514451980591,16.7,20.8619612742036
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANTA",0.885,1.11820840835571,"MANOVA",0.718,0.747614622116089,16.7,20.8359326263256
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANTA",0.077,1.17974328994751,"MANOVA",0.067,0.76444149017334,1,13.8888888888889
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANTA",0.886,1.1136474609375,"MANOVA",0.718,0.7166748046875,16.8,20.9476309226933
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANTA",0.886,1.10801076889038,"MANOVA",0.717,0.702375650405884,16.9,21.085464753587
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.21,1000,"MANTA",0.882,1.20579242706299,"MANOVA",0.717,0.695767879486084,16.5,20.6378986866792
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANTA",0.834,1.13679480552673,"MANOVA",0.63,0.717188119888306,20.4,27.8688524590164
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANTA",0.828,1.47415709495544,"MANOVA",0.62,0.692714214324951,20.8,28.7292817679558
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANTA",0.072,1.12810254096985,"MANOVA",0.066,0.804638624191284,0.599999999999999,8.69565217391303
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANTA",0.834,1.11073875427246,"MANOVA",0.63,0.815769910812378,20.4,27.8688524590164
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANTA",0.832,1.08907961845398,"MANOVA",0.63,0.709871530532837,20.2,27.6333789329685
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.8,0.21,1000,"MANTA",0.827,1.06415843963623,"MANOVA",0.63,0.762625217437744,19.7,27.0418668496911
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANTA",0.999,1.10245728492737,"MANOVA",0.997,0.694987773895264,0.2,0.200400801603207
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANTA",0.997,1.14243865013123,"MANOVA",0.997,0.733267784118652,0,0
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANTA",0.075,1.1498122215271,"MANOVA",0.065,0.801623344421387,1,14.2857142857143
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANTA",0.997,1.11215901374817,"MANOVA",0.997,0.690397500991821,0,0
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANTA",1,1.10154485702515,"MANOVA",0.997,0.687461376190186,0.3,0.300450676014021
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0,0.24,1000,"MANTA",0.999,1.07849359512329,"MANOVA",0.997,0.833374738693237,0.2,0.200400801603207
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANTA",0.999,1.21408581733704,"MANOVA",0.985,0.717397212982178,1.4,1.41129032258065
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANTA",0.999,1.10795068740845,"MANOVA",0.981,0.712862730026245,1.8,1.81818181818182
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANTA",0.073,1.21060061454773,"MANOVA",0.068,0.785815715789795,0.499999999999999,7.09219858156027
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANTA",0.999,1.08122396469116,"MANOVA",0.983,0.68850040435791,1.6,1.61453077699294
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANTA",0.999,1.11092758178711,"MANOVA",0.985,0.688524484634399,1.4,1.41129032258065
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.2,0.24,1000,"MANTA",0.998,1.11882996559143,"MANOVA",0.985,0.711087226867676,1.3,1.31114473020676
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANTA",0.981,1.10285258293152,"MANOVA",0.928,0.704758644104004,5.29999999999999,5.55264536406495
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANTA",0.98,1.11121773719788,"MANOVA",0.927,0.733892917633057,5.29999999999999,5.55846879916098
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANTA",0.069,1.12631988525391,"MANOVA",0.064,0.805080413818359,0.5,7.51879699248121
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANTA",0.981,1.1240246295929,"MANOVA",0.928,0.692011594772339,5.29999999999999,5.55264536406495
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANTA",0.981,1.1009886264801,"MANOVA",0.928,1.2251615524292,5.29999999999999,5.55264536406495
"Normalización Min- Max","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.4,0.24,1000,"MANTA",0.98,1.05853748321533,"MANOVA",0.928,0.733171701431274,5.19999999999999,5.45073375262054
"Datos sin transformar","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANTA",0.96,1.18634700775146,"MANOVA",0.868,0.751834392547607,9.2,10.0656455142232
"Transformación logarítmica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANTA",0.957,1.15905141830444,"MANOVA",0.864,0.673699855804443,9.3,10.2141680395387
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANTA",0.08,1.1918511390686,"MANOVA",0.074,0.779431819915771,0.6,7.7922077922078
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANTA",0.958,1.06710267066956,"MANOVA",0.865,0.731846332550049,9.3,10.2029621503017
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"equal",3,NA,NA,0.6,0.24,1000,"MANTA",0.961,1.11140537261963,"MANOVA",0.868,0.708933115005493,9.3,10.1694915254237
