"Datos","Modelo","alpha","S","n","Var","q","loc","stdev","Cor","delta","lambda","MANTA_col","Pot_MANTA","tcomp_MANTA"
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.27,1000,"MANOVA",1,0.715298652648926
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANOVA",1,0.76815128326416
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANOVA",1,0.696980476379395
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANOVA",0.06,0.798105478286743
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANOVA",1,0.738140344619751
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANOVA",1,0.693196058273315
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.27,1000,"MANOVA",1,0.71304988861084
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANOVA",1,0.684471607208252
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANOVA",1,0.745107889175415
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANOVA",0.058,0.768550395965576
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANOVA",1,0.675084829330444
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANOVA",1,0.693016529083252
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.27,1000,"MANOVA",1,0.713823556900024
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANOVA",1,0.703539848327637
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANOVA",1,0.722724676132202
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANOVA",0.059,0.746209144592285
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANOVA",1,0.696876049041748
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANOVA",1,0.719106197357178
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.27,1000,"MANOVA",1,0.69782829284668
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANOVA",1,0.793519258499146
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANOVA",1,0.671639442443848
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANOVA",0.065,0.800796985626221
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANOVA",1,0.670266389846802
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANOVA",1,0.73803186416626
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.3,1000,"MANOVA",1,0.690714120864868
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANOVA",1,0.695093393325806
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANOVA",1,0.833063840866089
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANOVA",0.057,0.781303882598877
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANOVA",1,0.710669994354248
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANOVA",1,0.709099054336548
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.3,1000,"MANOVA",1,0.711399555206299
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANOVA",1,0.768206357955933
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANOVA",1,0.694998741149902
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANOVA",0.068,0.759054660797119
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANOVA",1,0.738300085067749
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANOVA",1,0.688926696777344
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.3,1000,"MANOVA",1,0.762023448944092
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANOVA",1,0.697681427001953
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANOVA",1,0.713167905807495
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANOVA",0.07,0.804197788238525
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANOVA",1,0.731644630432129
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANOVA",1,0.71284818649292
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.3,1000,"MANOVA",1,0.715873718261719
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANOVA",1,0.745708703994751
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANOVA",1,0.713019371032715
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANOVA",0.061,0.759875774383545
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANOVA",1,0.746383666992188
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANOVA",1,0.694823503494263
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.3,1000,"MANOVA",1,0.692624092102051
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANOVA",1,0.695955753326416
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANOVA",1,0.761024951934814
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANOVA",0.072,0.779080867767334
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANOVA",1,0.710725545883179
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANOVA",1,0.785747766494751
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.35,1000,"MANOVA",1,1.09029817581177
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANOVA",1,0.742971181869507
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANOVA",1,0.848206996917725
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANOVA",0.071,0.798156261444092
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANOVA",1,0.729592561721802
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANOVA",1,0.671172618865967
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.35,1000,"MANOVA",1,0.710250854492188
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANOVA",1,0.7627854347229
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANOVA",1,0.712555170059204
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANOVA",0.072,0.779526233673096
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANOVA",1,0.710282564163208
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANOVA",1,0.72978663444519
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.35,1000,"MANOVA",1,0.710192203521729
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANOVA",1,0.724998950958252
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANOVA",1,1.06974768638611
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANOVA",0.074,0.778391361236572
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANOVA",1,0.710494756698608
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANOVA",1,0.718729257583618
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.35,1000,"MANOVA",1,0.711902856826782
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANOVA",1,0.73123574256897
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANOVA",1,0.743913888931274
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANOVA",0.069,0.783250331878662
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANOVA",1,0.713602304458618
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANOVA",1,0.70257830619812
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.35,1000,"MANOVA",1,0.696663618087769
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.4,1000,"MANOVA",1,0.715081214904785
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.4,1000,"MANOVA",1,0.735219478607178
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.4,1000,"MANOVA",0.082,0.760935306549072
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.4,1000,"MANOVA",1,0.728335857391357
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.4,1000,"MANOVA",1,0.707981824874878
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.4,1000,"MANOVA",1,0.708259344100952
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.4,1000,"MANOVA",1,0.788316488265991
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.4,1000,"MANOVA",1,0.733556985855103
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.4,1000,"MANOVA",0.084,0.780091285705566
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.4,1000,"MANOVA",1,0.732685327529907
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.4,1000,"MANOVA",1,0.690610885620117
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.4,1000,"MANOVA",1,0.692662954330444
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.4,1000,"MANOVA",1,0.719131946563721
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.4,1000,"MANOVA",1,0.712482213973999
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.4,1000,"MANOVA",0.086,0.780308961868286
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.4,1000,"MANOVA",1,0.691297292709351
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.4,1000,"MANOVA",1,0.69022798538208
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.4,1000,"MANOVA",1,0.709542512893677
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.4,1000,"MANOVA",1,0.715073823928833
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.4,1000,"MANOVA",1,0.672423124313354
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.4,1000,"MANOVA",0.079,0.787586212158203
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.4,1000,"MANOVA",1,0.750443935394287
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.4,1000,"MANOVA",1,0.708084583282471
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.4,1000,"MANOVA",1,0.689447164535522
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.4,1000,"MANOVA",1,0.865644454956055
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.4,1000,"MANOVA",1,0.692609310150146
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.4,1000,"MANOVA",0.078,0.801443576812744
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.4,1000,"MANOVA",1,0.753318786621094
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.4,1000,"MANOVA",1,0.70944881439209
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.4,1000,"MANOVA",1,0.691617012023926
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.45,1000,"MANOVA",1,0.697783708572388
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.45,1000,"MANOVA",1,0.723427534103394
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.45,1000,"MANOVA",0.091,0.848825931549072
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.45,1000,"MANOVA",1,0.711807012557983
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.45,1000,"MANOVA",1,0.790219306945801
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0,0.45,1000,"MANOVA",1,0.732856273651123
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.45,1000,"MANOVA",1,1.06834530830383
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.45,1000,"MANOVA",1,0.71741771697998
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.45,1000,"MANOVA",0.093,0.833874464035034
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.45,1000,"MANOVA",1,0.713974475860596
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.45,1000,"MANOVA",1,0.715712308883667
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.2,0.45,1000,"MANOVA",1,0.713359117507935
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.45,1000,"MANOVA",1,0.677400588989258
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.45,1000,"MANOVA",1,0.736572265625
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.45,1000,"MANOVA",0.101,0.760699033737183
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.45,1000,"MANOVA",1,0.711895942687988
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.45,1000,"MANOVA",1,0.670067548751831
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.4,0.45,1000,"MANOVA",1,0.763514280319214
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.45,1000,"MANOVA",1,0.720066547393799
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.45,1000,"MANOVA",1,0.733322381973267
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.45,1000,"MANOVA",0.094,0.801445484161377
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.45,1000,"MANOVA",1,0.754509687423706
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.45,1000,"MANOVA",1,0.713436126708984
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.6,0.45,1000,"MANOVA",1,0.692297697067261
"Datos sin transformar","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.45,1000,"MANOVA",1,0.737068176269531
"Transformación logarítmica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.45,1000,"MANOVA",1,0.69339919090271
"Transformación Centered Log Ratio (clr)","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.45,1000,"MANOVA",0.095,0.739783763885498
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.45,1000,"MANOVA",1,0.73265790939331
"Escalado de datos por desviación típica","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.45,1000,"MANOVA",1,0.805300951004028
"Normalización Min- Max","mvnorm",0.05,1000,300,"unequal",3,NA,NA,0.8,0.45,1000,"MANOVA",1,0.67224907875061
"Datos sin transformar","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0,1000,"MANOVA",0.003,0.69930100440979
"Transformación logarítmica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0,1000,"MANOVA",0.003,0.672104120254517
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0,1000,"MANOVA",0.008,0.75907039642334
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0,1000,"MANOVA",0.003,0.690841436386108
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0,1000,"MANOVA",0.003,0.729399919509888
"Normalización Min- Max","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0,1000,"MANOVA",0.003,0.732268333435059
"Datos sin transformar","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0,1000,"MANOVA",0.003,0.69666051864624
"Transformación logarítmica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0,1000,"MANOVA",0.003,0.690358877182007
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0,1000,"MANOVA",0.008,0.798880338668823
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0,1000,"MANOVA",0.003,0.708543300628662
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0,1000,"MANOVA",0.003,0.712052583694458
"Normalización Min- Max","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0,1000,"MANOVA",0.003,0.688928127288818
"Datos sin transformar","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.4,0,1000,"MANOVA",0.003,0.706403493881226
"Transformación logarítmica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.4,0,1000,"MANOVA",0.005,0.715108394622803
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.4,0,1000,"MANOVA",0.01,0.777917146682739
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.4,0,1000,"MANOVA",0.004,0.731196880340576
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.4,0,1000,"MANOVA",0.003,0.732242822647095
"Normalización Min- Max","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.4,0,1000,"MANOVA",0.003,0.69048023223877
"Datos sin transformar","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.6,0,1000,"MANOVA",0.003,0.703955411911011
"Transformación logarítmica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.6,0,1000,"MANOVA",0.005,0.735120058059692
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.6,0,1000,"MANOVA",0.007,0.840895175933838
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.6,0,1000,"MANOVA",0.004,0.757933855056763
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.6,0,1000,"MANOVA",0.003,0.753994703292847
"Normalización Min- Max","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.6,0,1000,"MANOVA",0.003,0.673475980758667
"Datos sin transformar","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.8,0,1000,"MANOVA",0.003,0.712287902832031
"Transformación logarítmica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.8,0,1000,"MANOVA",0.007,0.74994683265686
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.8,0,1000,"MANOVA",0.005,1.17439603805542
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.8,0,1000,"MANOVA",0.005,0.708768129348755
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.8,0,1000,"MANOVA",0.003,0.688897609710693
"Normalización Min- Max","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.8,0,1000,"MANOVA",0.003,0.708254337310791
"Datos sin transformar","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0.03,1000,"MANOVA",0.021,0.717730045318604
"Transformación logarítmica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0.03,1000,"MANOVA",0.02,0.710690021514893
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0.03,1000,"MANOVA",0.005,0.778563976287842
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0.03,1000,"MANOVA",0.02,0.731260299682617
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0.03,1000,"MANOVA",0.021,0.669161081314087
"Normalización Min- Max","mvnorm",0.01,1000,300,"equal",3,NA,NA,0,0.03,1000,"MANOVA",0.021,0.669531583786011
"Datos sin transformar","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0.03,1000,"MANOVA",0.017,0.716506958007812
"Transformación logarítmica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0.03,1000,"MANOVA",0.018,0.723601579666138
"Transformación Centered Log Ratio (clr)","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0.03,1000,"MANOVA",0.008,0.779884099960327
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0.03,1000,"MANOVA",0.017,0.710183620452881
"Escalado de datos por desviación típica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0.03,1000,"MANOVA",0.017,0.729232549667358
"Normalización Min- Max","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.2,0.03,1000,"MANOVA",0.017,0.691582679748535
"Datos sin transformar","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.4,0.03,1000,"MANOVA",0.014,0.712942600250244
"Transformación logarítmica","mvnorm",0.01,1000,300,"equal",3,NA,NA,0.4,0.03,1000,"MANOVA",0.015,0.688643217086792
