"Datos","Modelo","alpha","S","n","q","Var","delta","Cor","loc","lambda","Pot_MANTA","tcomp_MANTA","Pot_MANOVA","tcomp_MANOVA","δ Potencia (%)","RPD Potencia (%)"
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.6,0.6,1,NA,1,1.10449767112732,1,0.668217897415161,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.6,0.8,1,NA,1,1.16595983505249,1,0.714378595352173,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.8,0,1,NA,1,1.07486748695374,1,0.712464570999146,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.8,0.2,1,NA,1,1.42149472236633,1,0.665600538253784,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.8,0.4,1,NA,1,1.08138084411621,1,0.667573928833008,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.8,0.6,1,NA,1,1.08935952186584,1,0.666570663452148,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",0.8,0.8,1,NA,1,1.47213077545166,1,0.677348613739014,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",1,0,1,NA,1,1.05628085136414,1,0.683729410171509,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",1,0.2,1,NA,1,1.08202362060547,1,0.684859752655029,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",1,0.4,1,NA,1,1.06639981269836,1,0.93047046661377,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",1,0.6,1,NA,1,1.07712936401367,1,0.689381122589111,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"equal",1,0.8,1,NA,1,1.11270356178284,1,0.691291809082031,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0,0,1,NA,0.043,1.06887984275818,0.05,0.68558669090271,0.700000000000001,15.0537634408602
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0,0.2,1,NA,0.043,1.0420298576355,0.051,0.683303833007812,0.8,17.0212765957447
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0,0.4,1,NA,0.048,1.09961414337158,0.051,0.684004068374634,0.3,6.06060606060605
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0,0.6,1,NA,0.046,1.12441182136536,0.049,0.676090478897095,0.3,6.31578947368422
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0,0.8,1,NA,0.047,1.08452153205872,0.049,0.666563749313354,0.2,4.16666666666667
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.2,0,1,NA,1,1.06165599822998,1,0.682883262634277,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.2,0.2,1,NA,1,1.09618449211121,1,0.684472799301147,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.2,0.4,1,NA,1,1.32168579101562,1,0.680612087249756,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.2,0.6,1,NA,1,1.05464100837708,1,0.683073997497559,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.2,0.8,1,NA,1,1.1345317363739,1,0.668508052825928,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.4,0,1,NA,1,1.04561400413513,1,0.684401988983154,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.4,0.2,1,NA,1,1.08380270004272,1,0.915199756622314,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.4,0.4,1,NA,1,1.07816290855408,1,0.685660123825073,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.4,0.6,1,NA,1,1.1109926700592,1,0.687544822692871,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.4,0.8,1,NA,1,1.23958849906921,1,0.685978889465332,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.6,0,1,NA,1,1.09113717079163,1,0.703138589859009,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.6,0.2,1,NA,1,1.163161277771,1,0.785388708114624,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.6,0.4,1,NA,1,1.07573461532593,1,0.680767297744751,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.6,0.6,1,NA,1,1.09159684181213,1,0.696841239929199,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.6,0.8,1,NA,1,1.22589731216431,1,0.698848247528076,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.8,0,1,NA,1,1.1110565662384,1,0.700150728225708,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.8,0.2,1,NA,1,1.15074682235718,1,0.679672002792358,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.8,0.4,1,NA,1,1.07202339172363,1,0.682573318481445,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.8,0.6,1,NA,1,1.11486554145813,1,0.681915283203125,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",0.8,0.8,1,NA,1,1.2636399269104,1,1.22379946708679,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",1,0,1,NA,1,1.09593558311462,1,0.819232940673828,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",1,0.2,1,NA,1,1.09588813781738,1,0.682413101196289,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",1,0.4,1,NA,1,1.39714002609253,1,0.680854082107544,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",1,0.6,1,NA,1,1.09149193763733,1,0.680280208587646,0,0
"Transformación raíz cuadrada","mvnorm",0.05,1000,300,3,"unequal",1,0.8,1,NA,1,1.26337480545044,1,0.680871486663818,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0,0,1,NA,0.005,1.0475013256073,0.003,0.662210941314697,0.2,50
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0,0.2,1,NA,0.009,1.07869601249695,0.003,0.678880214691162,0.6,100
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0,0.4,1,NA,0.012,1.08506035804749,0.004,0.679691791534424,0.8,100
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0,0.6,1,NA,0.012,1.11756801605225,0.004,0.725695133209229,0.8,100
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0,0.8,1,NA,0.011,1.22355508804321,0.005,0.7298903465271,0.6,75
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.2,0,1,NA,0.907,1.06313848495483,0.894,0.679291009902954,1.3,1.44364242087729
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.2,0.2,1,NA,0.858,1.04322838783264,0.747,0.678229093551636,11.1,13.8317757009346
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.2,0.4,1,NA,0.773,1.04537534713745,0.547,0.68017840385437,22.6,34.2424242424242
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.2,0.6,1,NA,0.649,1.049884557724,0.421,0.67984676361084,22.8,42.6168224299065
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.2,0.8,1,NA,0.545,1.05412435531616,0.33,0.679235696792603,21.5,49.1428571428571
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.4,0,1,NA,1,1.34851717948914,1,0.688268899917603,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.4,0.2,1,NA,1,1.24860548973083,1,0.682986736297607,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.4,0.4,1,NA,1,1.04263925552368,1,0.696126461029053,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.4,0.6,1,NA,1,1.1709361076355,0.999,0.737576961517334,0.1,0.100050025012506
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.4,0.8,1,NA,0.998,1.07684636116028,0.995,0.848890542984009,0.3,0.301053687907677
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.6,0,1,NA,1,1.04545211791992,1,0.693969249725342,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.6,0.2,1,NA,1,1.11397290229797,1,0.679613590240479,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.6,0.4,1,NA,1,1.05930614471436,1,0.675136089324951,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.6,0.6,1,NA,1,1.06787157058716,1,0.850501537322998,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.6,0.8,1,NA,1,1.39063787460327,1,0.695270299911499,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.8,0,1,NA,1,1.0566577911377,1,0.851270198822021,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.8,0.2,1,NA,1,1.05824160575867,1,0.676949262619019,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.8,0.4,1,NA,1,1.07905650138855,1,0.703090190887451,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.8,0.6,1,NA,1,1.07099556922913,1,1.05797576904297,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",0.8,0.8,1,NA,1,1.13087821006775,1,0.773666143417358,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",1,0,1,NA,1,1.06107926368713,1,0.694768190383911,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",1,0.2,1,NA,1,1.22806191444397,1,0.745841979980469,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",1,0.4,1,NA,1,1.25269651412964,1,0.681116342544556,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",1,0.6,1,NA,1,1.06371569633484,1,0.677826166152954,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"equal",1,0.8,1,NA,1,1.12680912017822,1,0.747048616409302,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0,0,1,NA,0.008,1.0425865650177,0.003,0.693482637405396,0.5,90.9090909090909
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0,0.2,1,NA,0.009,1.1211109161377,0.003,0.693078517913818,0.6,100
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0,0.4,1,NA,0.01,1.05483055114746,0.004,0.69605278968811,0.6,85.7142857142857
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0,0.6,1,NA,0.011,1.09426474571228,0.003,0.648711442947388,0.8,114.285714285714
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0,0.8,1,NA,0.012,1.04689383506775,0.002,0.659176826477051,1,142.857142857143
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.2,0,1,NA,1,1.02741503715515,1,0.775984287261963,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.2,0.2,1,NA,1,1.04341435432434,1,0.657739400863647,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.2,0.4,1,NA,1,1.26107573509216,1,0.721747398376465,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.2,0.6,1,NA,1,1.05673503875732,0.999,0.682536840438843,0.1,0.100050025012506
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.2,0.8,1,NA,0.998,1.07972979545593,1,0.769262075424194,0.2,0.2002002002002
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.4,0,1,NA,1,1.22463488578796,1,0.701566219329834,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.4,0.2,1,NA,1,1.06555819511414,1,0.696773052215576,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.4,0.4,1,NA,1,1.09693121910095,1,0.684789896011353,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.4,0.6,1,NA,1,1.09483885765076,1,0.698425054550171,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.4,0.8,1,NA,1,1.41451716423035,1,0.678085088729858,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.6,0,1,NA,1,1.05717468261719,1,0.845669507980347,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.6,0.2,1,NA,1,1.08148169517517,1,0.820398807525635,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.6,0.4,1,NA,1,1.12930512428284,1,0.725605487823486,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.6,0.6,1,NA,1,1.10643029212952,1,1.02028441429138,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.6,0.8,1,NA,1,1.2685215473175,1,0.67467737197876,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.8,0,1,NA,1,1.06102609634399,1,0.676576137542725,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.8,0.2,1,NA,1,1.08308243751526,1,0.67131233215332,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.8,0.4,1,NA,1,1.04782962799072,1,0.657343864440918,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.8,0.6,1,NA,1,1.18546867370605,1,0.756182193756104,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",0.8,0.8,1,NA,1,1.25691890716553,1,0.67703127861023,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",1,0,1,NA,1,1.12555813789368,1,0.688894510269165,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",1,0.2,1,NA,1,1.02559804916382,1,0.675814390182495,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",1,0.4,1,NA,1,1.15134215354919,1,0.678715944290161,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",1,0.6,1,NA,1,1.05133843421936,1,0.676805019378662,0,0
"Transformación raíz cuadrada","mvnorm",0.01,1000,300,3,"unequal",1,0.8,1,NA,1,1.24985861778259,1,0.731692552566528,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0,0,1,NA,0,1.16328120231628,0,0.864066123962402,0,NA
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0,0.2,1,NA,0,1.04066061973572,0,0.694857120513916,0,NA
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0,0.4,1,NA,0,1.13403367996216,0,0.832185983657837,0,NA
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0,0.6,1,NA,0.001,1.07098197937012,0,0.686485767364502,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0,0.8,1,NA,0.001,1.06368517875671,0,0.69653058052063,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.2,0,1,NA,0.735,1.06965708732605,0.697,0.655653238296509,3.8,5.30726256983241
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.2,0.2,1,NA,0.681,1.09509801864624,0.465,0.679377317428589,21.6,37.696335078534
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.2,0.4,1,NA,0.491,1.36063885688782,0.259,0.681596279144287,23.2,61.8666666666667
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.2,0.6,1,NA,0.379,1.13055443763733,0.175,0.663331508636475,20.4,73.6462093862816
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.2,0.8,1,NA,0.28,1.04523992538452,0.127,0.674972295761108,15.3,75.1842751842752
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.4,0,1,NA,1,1.12398791313171,1,0.859472036361694,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.4,0.2,1,NA,1,1.05991315841675,1,0.676089763641357,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.4,0.4,1,NA,1,1.02139210700989,0.998,0.657513618469238,0.2,0.2002002002002
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.4,0.6,1,NA,0.998,1.12958240509033,0.989,0.678200721740723,0.900000000000001,0.905888273779568
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.4,0.8,1,NA,0.994,1.28517603874207,0.956,0.691838264465332,3.8,3.8974358974359
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.6,0,1,NA,1,1.03479170799255,1,0.839367866516113,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.6,0.2,1,NA,1,1.05910134315491,1,0.780332565307617,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.6,0.4,1,NA,1,1.04272985458374,1,0.676875591278076,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.6,0.6,1,NA,1,1.06715154647827,1,0.698561668395996,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.6,0.8,1,NA,1,1.12736940383911,1,0.676587104797363,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.8,0,1,NA,1,1.05808138847351,1,0.677720308303833,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.8,0.2,1,NA,1,1.08854103088379,1,0.719825506210327,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.8,0.4,1,NA,1,1.04432725906372,1,0.699268341064453,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.8,0.6,1,NA,1,1.04997253417969,1,0.785473346710205,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",0.8,0.8,1,NA,1,1.24442768096924,1,0.694721460342407,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",1,0,1,NA,1,1.05442261695862,1,1.12762784957886,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",1,0.2,1,NA,1,1.06051278114319,1,0.712915897369385,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",1,0.4,1,NA,1,1.12732148170471,1,0.70604681968689,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",1,0.6,1,NA,1,1.10984325408936,1,0.678052425384521,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"equal",1,0.8,1,NA,1,1.1122670173645,1,0.774317026138306,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0,0,1,NA,0.001,1.05955481529236,0,0.82756495475769,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0,0.2,1,NA,0.001,1.39195466041565,0,0.681523561477661,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0,0.4,1,NA,0.001,1.1371579170227,0,0.710264921188354,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0,0.6,1,NA,0.001,1.06571125984192,0,0.6760413646698,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0,0.8,1,NA,0.001,1.05814552307129,0,0.719931840896606,0.1,200
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.2,0,1,NA,1,1.04124283790588,1,0.658791542053223,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.2,0.2,1,NA,0.999,1.02663469314575,1,0.677024364471436,0.1,0.100050025012506
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.2,0.4,1,NA,0.998,1.04759812355042,0.999,0.691779851913452,0.1,0.100150225338007
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.2,0.6,1,NA,0.985,1.07187628746033,0.995,0.852457523345947,1,1.01010101010101
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.2,0.8,1,NA,0.956,1.11974239349365,0.997,0.68068790435791,4.1,4.19866871479775
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.4,0,1,NA,1,1.07245755195618,1,0.684006690979004,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.4,0.2,1,NA,1,1.06347703933716,1,0.761612892150879,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.4,0.4,1,NA,1,1.05276799201965,1,0.872065782546997,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.4,0.6,1,NA,1,1.09845566749573,1,0.679391622543335,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.4,0.8,1,NA,1,1.49288868904114,1,0.697684049606323,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.6,0,1,NA,1,1.22935318946838,1,0.693055391311646,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.6,0.2,1,NA,1,1.07191038131714,1,0.683140277862549,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.6,0.4,1,NA,1,1.06745839118958,1,0.827618837356567,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.6,0.6,1,NA,1,1.12530303001404,1,0.712137699127197,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.6,0.8,1,NA,1,1.2540123462677,1,0.864797592163086,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.8,0,1,NA,1,1.15629148483276,1,1.02568531036377,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.8,0.2,1,NA,1,1.25309205055237,1,0.674973964691162,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.8,0.4,1,NA,1,1.15386772155762,1,0.691683292388916,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.8,0.6,1,NA,1,1.1601128578186,1,0.660038471221924,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",0.8,0.8,1,NA,1,1.22861909866333,1,0.86341667175293,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",1,0,1,NA,1,1.16620659828186,1,0.661223649978638,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",1,0.2,1,NA,1,1.02751278877258,1,0.676764011383057,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",1,0.4,1,NA,1,1.08663010597229,1,0.692123413085938,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",1,0.6,1,NA,1,1.24471068382263,1,0.676460027694702,0,0
"Transformación raíz cuadrada","mvnorm",0.001,1000,300,3,"unequal",1,0.8,1,NA,1,1.42071223258972,1,0.689139127731323,0,0
